"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자"
"3230000","PHMA220123230034021200004","20120912","","03","폐업","03","폐업","20180516","","","","400-6462","","","","서울특별시 송파구 마천로 238 (마천동 윤진프라자타워)","05737","송파마음요양병원","20190103143011","U","2019-01-05 02:40:00.0","요양병원(일반요양병원)","212643.860107402    ","444170.320122251    ","요양병원(일반요양병원)","20","17","145","1769.07","101 102 104 105 122 301 308","침구과 한방내과 가정의학과 정형외과 외과 신경과 내과","","","","0","0","","","0",""
"3230000","PHMA219923230034021201570","19921205","","03","폐업","03","폐업","20090228","","","","02-425-3451","","138170","서울특별시 송파구 송파동 20번지 8호","","","경원대부속서울한방병원","20090303173851","I","2018-08-31 23:59:59.0","한방병원","","","한방병원","20","0","72","3666.13","101","내과","","","","0","0","","","0",""
"3220000","PHMA219993220033021200002","19990621","","01","영업/정상","13","영업중","","","","","02-1577-0007","","","서울특별시 강남구 논현동 142번지 3호 자생한방병원","서울특별시 강남구 강남대로 536 (논현동)","06110","자생한방병원","20210818175720","U","2020-12-07 22:00:00.0","한방병원","201903.35","445314.635","","","","","","","","","","","","","","","",""
"3230000","PHMA219963230034021201572","19960508","","03","폐업","03","폐업","20111019","","","","02-3401-2211","","138130","서울특별시 송파구 오금동 77번지 16호","서울특별시 송파구 마천로15길 6 (오금동)","138858","인애가한방병원","20190117105046","U","2019-01-19 02:40:00.0","한방병원","211884.241263353    ","444792.433197282    ","한방병원","17","0","55","1688.76","101 301 304 303 305 308 306","한방재활의학과 침구과 한방신경정신과 한방소아과 한방안?이비인후?피부과 한방내과 내과","","","","0","0","","","0",""
"3230000","PHMA219983230034021201560","19981205","","03","폐업","03","폐업","20140124","","","","02-406-3580","","138120","서울특별시 송파구 마천동 42번지 7호","서울특별시 송파구 거마로 68 (마천동)","138818","의료법인장원의료재단송파성모병원","20140731172235","I","2018-08-31 23:59:59.0","병원","212953.210261522    ","444076.558907464    ","병원","3","16","60","1223.59","101 111 105 106 104 114 115 113 109","마취통증의학과 이비인후과 비뇨의학과 피부과 외과 신경외과 정형외과 소아청소년과 내과","","","","0","0","","","0",""
"3230000","PHMA220023230034021201573","20020107","","03","폐업","03","폐업","20160317","","","","02-419-2811","","138915","서울특별시 송파구 잠실동 40번지 1호 롯데월드스포츠센터 7층","서울특별시 송파구 올림픽로 240 7층 (잠실동 롯데월드스포츠센터))","05554","가인치과병원","20160317151020","I","2018-08-31 23:59:59.0","치과병원","208589.363343145    ","445455.90405262     ","치과병원","2","0","0","133.95","101 201 204 207 210 202 205 208 203 206 209","구강병리과 치과보존과 치과교정과 구강악안면방사선과 치주과 치과보철과 예방치과 구강내과 소아치과 구강악안면외과 내과","","","","0","0","","","0",""
"3230000","PHMA220053230034021201565","20050503","","03","폐업","03","폐업","20140414","","","","02-2202-0033","","138180","서울특별시 송파구 삼전동 180번지 3호","서울특별시 송파구 백제고분로 268 (삼전동 지하1층~지상7층)","138841","송파병원","20140415085723","I","2018-08-31 23:59:59.0","병원","208426.169119403    ","444447.682227261    ","병원","10","0","42","1180.74","108 101 109 105 106 111 120 116 119 122 114","피부과 가정의학과 진단검사의학과 영상의학과 재활의학과 소아청소년과 신경외과 정형외과 마취통증의학과 내과 성형외과","","","","0","0","","","0",""
"3230000","PHMA220083230034021201555","20080103","","03","폐업","03","폐업","20090323","","","","02-407-7700","","138160","서울특별시 송파구 가락동 159번지 7호 지하1층56층","","","행파노인전문병원","20091118095829","I","2018-08-31 23:59:59.0","요양병원(노인병원)","","","요양병원(노인병원)","1","16","41","888","104 104 105 108 108 111 113 114 115 116 120 119 109","마취통증의학과 진단검사의학과 재활의학과 영상의학과 비뇨의학과 피부과 이비인후과 소아청소년과 성형외과 정형외과 외과","","","","0","0","","","0",""
"3230000","PHMA220083230034021201569","20080715","","03","폐업","03","폐업","20140428","","","","02-2202-8288","","138170","서울특별시 송파구 송파동 20번지 7호","서울특별시 송파구 백제고분로 405 (송파동)","138848","필립요양병원","20140520164910","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","209627.926977957    ","445033.492693013    ","요양병원(일반요양병원)","32","0","134","2956.94","120 101 122 102 105","정형외과 신경과 가정의학과 내과 재활의학과","","","","0","0","","","0",""
"3230000","PHMA219823230034021201567","19820427","","03","폐업","03","폐업","20090330","20090202","20090430","","02-414-7754","","138180","서울특별시 송파구 삼전동 9번지 3410호","","","잠실병원","20141215142328","I","2018-08-31 23:59:59.0","병원","","","병원","4","60","212","6672.85","101","내과","","","","0","0","","","0",""
"3230000","PHMA220053230034021201566","20050114","","01","영업/정상","13","영업중","","","","","02-3401-2211","","","서울특별시 송파구 오금동 77번지 인애가요양병원","서울특별시 송파구 마천로15길 6 인애가요양병원 (오금동)","05723","의료법인일맥의료재단 인애가요양병원","20200529131836","U","2020-05-31 02:40:00.0","요양병원(일반요양병원)","211904.841771888    ","444786.261129374    ","요양병원(일반요양병원)","24","20","137","2011.89","122 106 301 304 307 308 305 302 309 306 303 104","외과 한방소아과 한방재활의학과 한방응급과 한방부인과 한방신경정신과 침구과 사상체질과 한방안?이비인후?피부과 한방내과 신경외과 가정의학과","","","","0","0","","","0",""
"3230000","PHMA219973230034021201571","19971220","","03","폐업","03","폐업","20210210","","","","02-3432-0071","","","","서울특별시 송파구 올림픽로 289 3층 (신천동)","05510","시그마치과병원","20210210141247","U","2020-12-01 23:02:00.0","치과병원","208994.017991356","445826.545566831","","","","","","","","","","","","","","","",""
"3230000","PHMA220163230034021200007","20161222","","01","영업/정상","13","영업중","","","","","02-3012-1800","","","서울특별시 송파구 가락동 112번지 7호","서울특별시 송파구 중대로 122 (가락동)","05829","혜민안과병원","20201210153559","U","2019-11-01 23:02:00.0","병원","210714.053849509","443519.750532142","","","","","","","","","","","","","","","",""
"3230000","PHMA220123230034021200001","20120312","","01","영업/정상","13","영업중","","","","","02-1644-2119","","","서울특별시 송파구 석촌동 14번지 10호 어깨동무빌딩","서울특별시 송파구 백제고분로 283 어깨동무빌딩 (석촌동)","05613","올림픽병원","20210222165854","U","2020-12-01 22:04:00.0","병원","208596.024749829","444510.670896851","","","","","","","","","","","","","","","",""
"3230000","PHMA220113230034021200002","20110927","","01","영업/정상","13","영업중","","","","","02-1544-3049","","","서울특별시 송파구 거여동 559번지 5호 삼원빌딩","서울특별시 송파구 오금로 488 삼원빌딩 (거여동)","05772","송파새희망요양병원","20201211131224","U","2019-11-01 23:05:00.0","요양병원(일반요양병원)","212568.79253158","443483.209201758","","","","","","","","","","","","","","","",""
"3140000","PHMA220033140033021200001","20030728","","01","영업/정상","13","영업중","","","","","02-2651-7500","","","","서울특별시 양천구 공항대로 610 (목동 정종일산부인과)","07968","포미즈여성병원","20210817102747","U","2020-12-07 23:09:00.0","병원","188635.230900983","449396.806374349","","","","","","","","","","","","","","","",""
"3240000","PHMA219863240033021200001","19861017","","01","영업/정상","13","영업중","","","","","02-2224-2114","","","","서울특별시 강동구 성안로 150 (길동)","05355","성심의료재단강동성심병원","20210906101126","U","2020-12-09 00:08:00.0","종합병원","211883.6883558","448216.574876094","","","","","","","","","","","","","","","",""
"3230000","PHMA219933230034021201562","19930109","","01","영업/정상","13","영업중","","","","","02-443-7575","","","서울특별시 송파구 문정동 17번지 5호 인애가한방병원","서울특별시 송파구 문정로 65 인애가한방병원 1256층 (문정동)","05797","인애가송파한방병원","20210224211819","U","2020-12-01 22:06:00.0","한방병원","211382.026862476","442795.708066717","","","","","","","","","","","","","","","",""
"3230000","PHMA220103230034021200002","20100226","","01","영업/정상","13","영업중","","","","","409-2114","","","서울특별시 송파구 오금동 126번지 송파참병원","서울특별시 송파구 마천로 164 송파참병원 (오금동)","05729","의료법인참예원의료재단 송파참노인전문병원","20210615153113","U","2020-12-05 23:07:00.0","요양병원(노인병원)","212081.527971261","444598.236691622","","","","","","","","","","","","","","","",""
"3230000","PHMA219983230034021201575","19980407","","01","영업/정상","13","영업중","","","","","02-473-0620","","","서울특별시 송파구 풍납동 496번지 5호","서울특별시 송파구 올림픽로 579 (풍납동 서울초이스병원)","05520","의료법인정애의료재단서울초이스병원","20200315104646","U","2020-03-17 02:40:00.0","병원","210641.609053069    ","447960.007314417    ","병원","13","19","44","2460.79","116 109 105","정형외과 마취통증의학과 영상의학과","","","","0","0","","","0",""
"3230000","PHMA219993230034021201561","19991030","","01","영업/정상","13","영업중","","","","","02-431-3521","","","","서울특별시 송파구 중대로 68 (문정동 훼밀리샤르망 505호)","05833","수치과병원","20200213103552","U","2020-02-15 02:40:00.0","치과병원","210226.697751848    ","443267.228806217    ","치과병원","1","0","0","255.35","403 406 407","치과보존과 치주과 치과보철과","","","","0","0","","","0",""
"3230000","PHMA220193230034021200005","20190701","","01","영업/정상","13","영업중","","","","","02-2222-8100","","","","서울특별시 송파구 법원로11길 32 지하2~1층 지상5~11층13층 (문정동)","05836","학교법인혜화학원 대전대학교서울한방병원","20201210153654","U","2019-11-01 23:02:00.0","한방병원","","","","","","","","","","","","","","","","","",""
"3100000","PHMA220143100034021200001","20140404","","01","영업/정상","13","영업중","","","","","936-9966","","139816","서울특별시 노원구 상계동 387번지 226호","서울특별시 노원구 상계로26길 7 (상계동)","01698","희망요양병원","20210906131742","U","2020-12-09 00:08:00.0","요양병원(일반요양병원)","206185.341781605","461762.664495137","","","","","","","","","","","","","","","",""
"3230000","PHMA219983230034021201557","19980605","","01","영업/정상","13","영업중","","","","","02-405-8500","","","","서울특별시 송파구 오금로 290 (가락동)","05700","서울병원","20201009105541","U","2019-10-30 23:01:00.0","병원","211026.83782700000","444944.85394800000","","","","","","","","","","","","","","","",""
"3230000","PHMA219983230034021201568","19980330","","01","영업/정상","13","영업중","","","","","02-2147-6000","","","서울특별시 송파구 석촌동 174번지 13호 한솔병원","서울특별시 송파구 송파대로 445 한솔병원 (석촌동)","05616","한솔병원","20210203200010","U","2020-12-02 00:05:00.0","병원","209295.368139314","444879.115591176","","","","","","","","","","","","","","","",""
"3230000","PHMA220193230034021200002","20190319","","01","영업/정상","13","영업중","","","","","02-2202-2080","","","서울특별시 송파구 잠실동 35번지 2호 트리지움","서울특별시 송파구 석촌호수로 61 트리지움상가 201호 (잠실동)","05555","더바름치과병원","20200419150022","U","2020-04-21 02:40:00.0","치과병원","207553.918225133    ","445383.338011122    ","치과병원","4","0","0","293.44","411 409 408 407 406 405 404 403 402","구강악안면외과 치과보철과 치과교정과 소아치과 치주과 치과보존과 구강내과 영상치의학과 예방치과","","","","0","0","","","0",""
"3240000","PHMA219833240033021200003","19830803","","03","폐업","03","폐업","20040131","","","","","","134030","서울특별시 강동구 성내동 78번지 1호","","","강동병원","20140605165023","I","2018-08-31 23:59:59.0","병원","210824.621531021    ","448318.70846239     ","병원","10","0","30","1529","104 105 101","내과 정형외과 외과","","","","0","0","","","0",""
"3240000","PHMA220103240033021200001","20100610","","03","폐업","03","폐업","20190812","","","","02-473-5575","","","서울특별시 강동구 길동 412번지 10호","서울특별시 강동구 양재대로 1461 (길동)","05353","예닮요양병원","20190812094152","U","2019-08-14 02:40:00.0","요양병원(일반요양병원)","212221.342539571    ","448245.019790445    ","요양병원(일반요양병원)","33","28","149","2818.25","101 102 111 114 120 308","침구과 재활의학과 피부과 소아청소년과 신경과 내과","","","","0","0","","","0",""
"3240000","PHMA220103240033021200002","20100930","","03","폐업","03","폐업","20151217","","","","3415-5913","","134851","서울특별시 강동구 성내1동 553번지 17호","서울특별시 강동구 올림픽로 546 (성내동)","05398","연세사랑병원","20151217135620","I","2018-08-31 23:59:59.0","병원","210640.975540871    ","447566.083944129    ","병원","48","30","115","3542.88","101 106 105 119 116 109 120","재활의학과 마취통증의학과 영상의학과 진단검사의학과 정형외과 신경외과 내과","","","","0","0","","","0",""
"3230000","PHMA220203230034021200001","20200424","","01","영업/정상","13","영업중","","","","","02-573-9573","","","서울특별시 송파구 삼전동 180번지 8호 태영빌딩","서울특별시 송파구 삼학사로 53 태영빌딩 (삼전동)","05585","서울연세요양병원","20210315154852","U","2020-12-02 23:07:00.0","요양병원(일반요양병원)","208477.775692904","444434.523206585","","","","","","","","","","","","","","","",""
"3230000","PHMA220083230034021201553","20080623","","01","영업/정상","13","영업중","","","","","02-2152-6555","","","서울특별시 송파구 가락동 121번지 2호 마리아 의료재단 새병원","서울특별시 송파구 송이로 152 마리아 의료재단 새병원 (가락동)","05829","의료법인마리아의료재단마리아병원","20210330111721","U","2020-12-04 00:01:00.0","병원","210933.669348726","443458.701668372","","","","","","","","","","","","","","","",""
"3230000","PHMA220053230034021201563","20051020","","01","영업/정상","13","영업중","","","","","02-2203-6100","","","서울특별시 송파구 방이동 114번지 3호","서울특별시 송파구 오금로 173 (방이동)","05641","포레힐요양병원","20210721145136","U","2020-12-06 22:03:00.0","요양병원(일반요양병원)","209993.650236547","445282.210026105","","","","","","","","","","","","","","","",""
"3230000","PHMA220153230034021200002","20150421","","01","영업/정상","13","영업중","","","","","02-6907-2022","","","서울특별시 송파구 방이동 22번지 3호 송파빌딩","서울특별시 송파구 오금로 81 송파빌딩 (방이동)","05542","재단법인자생의료재단잠실자생한방병원","20210409195337","U","2020-12-03 23:01:00.0","한방병원","209409.377087526","445882.003512809","","","","","","","","","","","","","","","",""
"3090000","PHMA220083090033021200002","20080131","","01","영업/정상","13","영업중","","","","","02-900-2000","","","","서울특별시 도봉구 도봉로 604 (창동)","01401","에이치큐브병원","20210414094946","U","2020-12-03 23:06:00.0","병원","203556.661562956","461771.054429344","","","","","","","","","","","","","","","",""
"3230000","PHMA220083230034021201554","20080102","","01","영업/정상","13","영업중","","","","","02-407-7700","","","서울특별시 송파구 가락동 159번지 7호 뉴스타트병원","서울특별시 송파구 송이로 76 뉴스타트병원 (가락동)","05707","뉴스타트병원","20210805140339","U","2020-12-08 00:07:00.0","병원","210493.764941542","444103.26092079","","","","","","","","","","","","","","","",""
"3230000","PHMA220193230034021200003","20190517","","01","영업/정상","13","영업중","","","","","02-1899-8580","","","서울특별시 송파구 방이동 109번지 3호","서울특별시 송파구 오금로 129 지하1층~6층 (방이동)","05549","잠실포레스트한방병원","20210715142305","U","2020-12-06 23:07:00.0","한방병원","209623.287948462","445505.258585544","","","","","","","","","","","","","","","",""
"3240000","PHMA220123240033021200004","20120831","","03","폐업","03","폐업","20141022","","","","2140-6300","","134814","서울특별시 강동구 길동 459번지 1호","서울특별시 강동구 천호대로 1133 (길동)","134814","튼튼병원","20141022135307","I","2018-08-31 23:59:59.0","병원","212084.038472021    ","448058.444155867    ","병원","1","22","99","4502.81","105 106 101 116","영상의학과 내과 신경외과 정형외과","","","","0","0","","","0",""
"3240000","PHMA219853240033021200001","19850329","","03","폐업","03","폐업","20180119","","","","02-470-1211","","134869","서울특별시 강동구 천호2동 357번지","서울특별시 강동구 올림픽로 684 (천호동)","134869","의료법인 한국암치료재단 서울중입자병원","20180119112404","I","2018-08-31 23:59:59.0","병원","211004.466691043    ","448897.237548386    ","병원","39","39","171","4583.05","101 105 116 119 122 401 104","외과 치과 가정의학과 진단검사의학과 영상의학과 정형외과 내과","","","","0","0","","","0",""
"3240000","PHMA219943240033021200001","19940603","","03","폐업","03","폐업","20031230","","","","","","134050","서울특별시 강동구 암사1동 479번지 13호","","","강동성모병원","20081211161042","I","2018-08-31 23:59:59.0","병원","","","병원","0","21","71","3160","101","내과","","","","0","0","","","0",""
"3240000","PHMA219943240033021200002","19940906","","03","폐업","03","폐업","20040902","","","","02-477-3424","","134031","서울특별시 강동구 성내1동 551번지 3호","","","의료법인우신의료재단우신향한방병원","20090921185309","I","2018-08-31 23:59:59.0","한방병원","","","한방병원","0","0","0","2027.2","301 302 303 304 305 306 307 308 309","한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안?이비인후?피부과 한방소아과 한방부인과 한방내과","","","","0","0","","","0",""
"3240000","PHMA220043240033021200001","20040412","","03","폐업","03","폐업","20050225","","","","02-442-6340","","134050","서울특별시 강동구 암사1동 479번지 13호","","","아름다운병원","20081211161042","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","3366","101","내과","","","","0","0","","","0",""
"3240000","PHMA220043240033021200002","20040709","","03","폐업","03","폐업","20070629","","","","02-488-7177","","134032","서울특별시 강동구 성내2동 9번지 14호","","","강남아산병원","20081211161042","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","913.9","101","내과","","","","0","0","","","0",""
"3230000","PHMA220193230034021200001","20190211","","01","영업/정상","13","영업중","","","","","02-1833-7037","","","서울특별시 송파구 가락동 36번지 1호 한미사랑병원","서울특별시 송파구 중대로 191 서울힐링요양병원 (가락동)","05704","서울힐링요양병원","20200902160755","U","2019-12-09 00:04:00.0","요양병원(일반요양병원)","211044.201099765","444104.194597019","","","","","","","","","","","","","","","",""
"3230000","PHMA220143230034021200004","20140428","","01","영업/정상","13","영업중","","","","","02-423-8288","","","서울특별시 송파구 송파동 20번지 7호 유니온테크송파빌딩","서울특별시 송파구 백제고분로 405 유니온테크송파빌딩 (송파동)","05621","빠른병원","20201104135059","U","2019-11-01 00:06:00.0","병원","209627.926977957","445033.492693013","","","","","","","","","","","","","","","",""
"3230000","PHMA220133230034021200002","20130903","","01","영업/정상","13","영업중","","","","","02-1661-3379","","","","서울특별시 송파구 올림픽로 76 (잠실동)","05556","선수촌병원","20210524094253","U","2020-12-04 22:06:00.0","병원","206916.75835","445485.4447736","","","","","","","","","","","","","","","",""
"3230000","PHMA220143230034021200003","20140415","","01","영업/정상","13","영업중","","","","","02-6959-5522","","","서울특별시 송파구 마천동 26번지 11호 보은빌딩","서울특별시 송파구 마천로 227 보은빌딩 (마천동)","05733","더사랑요양병원","20210206142426","U","2020-12-02 00:09:00.0","요양병원(일반요양병원)","212587.48325656","444278.471040207","","","","","","","","","","","","","","","",""
"3240000","PHMA220053240033021200001","20050228","","03","폐업","03","폐업","","","","","02-480-8000","","134011","서울특별시 강동구 길1동 424번지","","","서울양병원","20100317162109","I","2018-08-31 23:59:59.0","병원","","","병원","9","16","40","3499","101 104 116 109","마취통증의학과 영상의학과 외과 내과","","","","0","0","","","0",""
"3240000","PHMA220053240033021200002","20050916","","03","폐업","03","폐업","20051115","","","","02-473-0675","","134024","서울특별시 강동구 천호4동 362번지 3호","","","로뎀요양병원","20081211161041","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","0","0","0","2701","101 104 111 122 105 113 102 120 115 301 302 303 304 305 306 307 308 309","한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안?이비인후?피부과 한방소아과 한방부인과 한방내과 비뇨의학과 재활의학과 신경과 이비인후과 정형외과 가정의학과 소아청소년과 외과 내과","","","","0","0","","","0",""
"3240000","PHMA220053240033021200003","20051115","","03","폐업","03","폐업","20170712","","","","02-473-0675","","134870","서울특별시 강동구 천호동 362번지 3호","서울특별시 강동구 올림픽로80길 31 (천호동)","05324","사회복지법인소원의항구로뎀노인전문병원","20170712111622","I","2018-08-31 23:59:59.0","요양병원(노인병원)","211171.467512363    ","449037.295175834    ","요양병원(노인병원)","32","36","255","4383.5","101 104 111 105 113 122 120 102 115 121","결핵과 비뇨의학과 신경과 재활의학과 가정의학과 이비인후과 정형외과 소아청소년과 외과 내과","","","","0","0","","","0",""
"3240000","PHMA220133240033021200001","20130114","","03","폐업","03","폐업","20130122","","","","477-0027","","134750","서울특별시 강동구 천호동 357번지 56층","서울특별시 강동구 올림픽로 684 56층 (천호동)","134750","(의)엘림의료재단 힐링요양병원","20130122112123","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","211004.466691043    ","448897.237548386    ","요양병원(일반요양병원)","3","17","103","1307.4","110 120 102 122","가정의학과 신경과 재활의학과 산부인과","","","","0","0","","","0",""
"3240000","PHMA219823240033021200001","19820330","","03","폐업","03","폐업","20100331","","","","02-484-2138","","134011","서울특별시 강동구 길1동 412번지 10호","","","서울현대병원","20100331180318","I","2018-08-31 23:59:59.0","병원","","","병원","7","39","149","2354","105 104 108 106 101 111 109 116","영상의학과 마취통증의학과 소아청소년과 내과 신경외과 성형외과 외과 정형외과","","","","0","0","","","0",""
"3240000","PHMA219833240033021200001","19830506","","03","폐업","03","폐업","20090731","","","","02-483-1121","","134032","서울특별시 강동구 성내2동 199번지 5호","","","동주병원","20101124150916","I","2018-08-31 23:59:59.0","병원","","","병원","5","28","83","2187.1","104 101 105 109 116","영상의학과 마취통증의학과 정형외과 내과 외과","","","","0","0","","","0",""
"3240000","PHMA220063240033021200004","20061206","","03","폐업","03","폐업","20150217","","","","02-483-6400","","134815","서울특별시 강동구 길동 318번지 45층","서울특별시 강동구 천호대로 1165 (길동)","134815","길동노인요양병원","20150217150740","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","212386.739073801    ","447993.909004129    ","요양병원(일반요양병원)","10","14","138","1506.2","101 102 120 105 122 306","한방재활의학과 가정의학과 정형외과 재활의학과 신경과 내과","","","","0","0","","","0",""
"3240000","PHMA220073240033021200003","20070831","","03","폐업","03","폐업","20130601","","","","02-487-6300","","134022","서울특별시 강동구 천호2동 419번지 3호","","","서울수정형외과병원","20130531110926","I","2018-08-31 23:59:59.0","병원","","","병원","8","8","31","1003.72","105 106 101 108 109 122 111 114 113 115","비뇨의학과 이비인후과 피부과 소아청소년과 가정의학과 마취통증의학과 성형외과 내과 신경외과 정형외과","","","","0","0","","","0",""
"3240000","PHMA220133240033021200002","20130201","","03","폐업","03","폐업","20180119","","","","6969-2000","","134750","서울특별시 강동구 천호동 357번지 56층","서울특별시 강동구 올림픽로 684 56층 (천호동)","134750","의료법인 한국암치료재단 헬스피아요양병원","20180119112523","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","211004.466691043    ","448897.237548386    ","요양병원(일반요양병원)","10","17","104","1307.4","101 301 304 307 302 305 308 303 306","한방재활의학과 한방소아과 침구과 한방신경정신과 한방부인과 사상체질과 한방안?이비인후?피부과 한방내과 내과","","","","0","0","","","0",""
"3240000","PHMA220163240033021200003","20160923","","03","폐업","03","폐업","20170701","","","","475-2202","","","","서울특별시 강동구 양재대로 1412 345층 (둔촌동 토림빌)","05363","강동제일병원","20170628151701","I","2018-08-31 23:59:59.0","병원","212158.336120397    ","447761.215533459    ","병원","4","10","34","766.32","301 122 120 114 113 111 109 106 105 101","내과 정형외과 신경외과 마취통증의학과 소아청소년과 이비인후과 피부과 재활의학과 가정의학과 한방내과","","","","0","0","","","0",""
"3240000","PHMA220093240033021200001","20090818","","01","영업/정상","13","영업중","","","","","02-487-1121","","134841","서울특별시 강동구 성내동 199번지 5호","서울특별시 강동구 천호대로170길 19 (성내동)","05381","조은마디병원","20210112173933","U","2020-11-30 23:04:00.0","병원","211715.511397659","448041.390838465","","","","","","","","","","","","","","","",""
"3180000","PHMA220143180034021200001","20180405","","01","영업/정상","13","영업중","","","","","02-6959-9600","","","서울특별시 영등포구 신길동 861번지 일이빌딩","서울특별시 영등포구 여의대방로 203 (신길동 일이빌딩)","07360","연세베스트요양병원","20210805134529","U","2020-12-08 00:07:00.0","요양병원(일반요양병원)","193034.345962851","444796.372057832","","","","","","","","","","","","","","","",""
"3240000","PHMA220143240033021200002","20140421","","01","영업/정상","13","영업중","","","","","02-2635-9933","","","서울특별시 강동구 성내동 548번지 5호 채원자연통합병원빌딩","서울특별시 강동구 성내로 66 채원자연통합병원빌딩 (성내동)","05399","더셀채원병원","20210620153142","U","2020-12-05 22:02:00.0","병원","211159.42900767","447276.508702471","","","","","","","","","","","","","","","",""
"3240000","PHMA220173240033021200002","20181101","","03","폐업","03","폐업","20200817","","","","02-474-2522","","","서울특별시 강동구 길동 419번지","서울특별시 강동구 진황도로 122 (길동)","05356","서울실버한방병원","20200903141145","U","2019-12-09 00:05:00.0","한방병원","212254.678025321","448043.225622563","","","","","","","","","","","","","","","",""
"3240000","PHMA220143240033021200006","20141117","","01","영업/정상","13","영업중","","","","","02-441-2275","","","서울특별시 강동구 상일동 501번지","서울특별시 강동구 상일로10길 36 2층 202203호 (상일동 세종텔레콤지식산업센터)","05288","연세미래엔미소치과병원","20171226092657","I","2018-08-31 23:59:59.0","치과병원","215314.746342111    ","449845.751989409    ","치과병원","1","0","0","215.46","404 401","치과 치과교정과","","","","0","0","","","0",""
"3240000","PHMA220073240033021200001","20070309","","03","폐업","03","폐업","20200712","","","","02-3426-0100","","","","서울특별시 강동구 양재대로 1596 (명일동)","05295","러스크강동병원","20200713175745","U","2019-12-06 23:05:00.0","병원","212634.191250352","449540.492445005","","","","","","","","","","","","","","","",""
"3240000","PHMA220113240033021200002","20111101","","01","영업/정상","13","영업중","","","","","02-455-4500","","","","서울특별시 강동구 양재대로 1556 (길동)","05302","강동한방병원","20210719090306","U","2020-12-06 22:01:00.0","한방병원","212543.991693028","449139.931500058","","","","","","","","","","","","","","","",""
"3100000","PHMA220133100034021200001","20130104","","01","영업/정상","13","영업중","","","","","02-2289-0717","","139816","서울특별시 노원구 상계동 292번지 1호 와우쇼핑몰 7층8층","서울특별시 노원구 노해로 507 78층 (상계동 와우쇼핑몰)","01695","재단법인자생의료재단노원자생한방병원","20210903103421","U","2020-12-09 00:05:00.0","한방병원","205557.013355638","461441.687971047","","","","","","","","","","","","","","","",""
"3240000","PHMA220143240033021200005","20141028","","01","영업/정상","13","영업중","","","","","0215772533","","134814","서울특별시 강동구 길동 459번지 1호","서울특별시 강동구 천호대로 1133 (길동)","05355","남기세병원","20210723111134","U","2020-12-06 22:05:00.0","병원","212084.038472021","448058.444155867","","","","","","","","","","","","","","","",""
"3100000","PHMA220063100034021200001","20060621","","01","영업/정상","13","영업중","","","","","02-936-2122","","","서울특별시 노원구 상계동 373번지 71호  상계동 373-45  상계동 373-7(1층~3층)","서울특별시 노원구 노원로 448 (상계동 메디아이여성병원)","01696","메디아이여성병원","20210618134335","U","2020-12-05 22:00:00.0","병원","205845.013422713","461572.838654552","","","","","","","","","","","","","","","",""
"3240000","PHMA220063240033021200003","20060227","","01","영업/정상","13","영업중","","","","","02-440-7114","","","","서울특별시 강동구 동남로 892 (상일동)","05278","강동경희대학교한방병원","20210802110600","U","2020-12-08 00:04:00.0","한방병원","213839.356195548","450118.261707983","","","","","","","","","","","","","","","",""
"3140000","PHMA219933140033021200001","19930730","","01","영업/정상","13","영업중","","","","","02-2650-5114","","158710","서울특별시 양천구 목동 911번지 1호","서울특별시 양천구 안양천로 1071 (목동)","07985","이화여자대학교의과대학부속목동병원","20210817103142","U","2020-12-07 23:09:00.0","종합병원","189878.40729119","448255.199632516","","","","","","","","","","","","","","","",""
"3240000","PHMA220123240033021200001","20120102","","01","영업/정상","13","영업중","","","","","02-480-5000","","","","서울특별시 강동구 풍성로37길 45 (성내동)","05387","공안과병원","20210706090446","U","2020-12-07 00:08:00.0","병원","211070.881469778","447964.991615677","","","","","","","","","","","","","","","",""
